N,k,inf_rate,model,max_inf,t_max
1000.0,8.0,1.0,42,4599,34
1000.0,8.0,1.0,43,3812,35
1000.0,8.0,1.0,44,4208,37
1000.0,8.0,1.0,45,4117,43
1000.0,8.0,1.0,46,5106,37
1000.0,8.0,1.0,47,3863,42
1000.0,8.0,1.0,48,3222,63
1000.0,8.0,1.0,49,3811,33
1000.0,8.0,1.0,50,3891,38
1000.0,8.0,1.0,51,3630,60
1000.0,8.0,1.0,52,3263,45
1000.0,8.0,1.0,53,5154,45
1000.0,8.0,1.0,54,4381,40
1000.0,8.0,1.0,55,2835,50
1000.0,8.0,1.0,56,3244,38
1000.0,8.0,1.0,57,3404,82
1000.0,8.0,1.0,58,4708,37
1000.0,8.0,1.0,59,3489,76
1000.0,8.0,1.0,60,4393,39
1000.0,8.0,1.0,61,3334,60
1000.0,8.0,1.0,62,4186,35
1000.0,8.0,1.0,63,4361,49
1000.0,8.0,1.0,64,3546,56
1000.0,8.0,1.0,65,3695,41
1000.0,8.0,1.0,66,4776,35
1000.0,8.0,1.0,67,3841,39
1000.0,8.0,1.0,68,3461,45
1000.0,8.0,1.0,69,4597,35
1000.0,8.0,1.0,70,3416,29
1000.0,8.0,1.0,71,4245,40
1000.0,8.0,1.0,72,5241,38
1000.0,8.0,1.0,73,3490,81
1000.0,8.0,1.0,74,4372,35
1000.0,8.0,1.0,75,4687,37
1000.0,8.0,1.0,76,4835,36
1000.0,8.0,1.0,77,3443,61
1000.0,8.0,1.0,78,5142,32
1000.0,8.0,1.0,79,4217,34
1000.0,8.0,1.0,80,2996,33
1000.0,8.0,1.0,81,3403,62
1000.0,8.0,1.0,82,5259,39
1000.0,8.0,1.0,83,5246,37
1000.0,8.0,1.0,84,4938,37
1000.0,8.0,1.0,85,3874,45
1000.0,8.0,1.0,86,2861,30
1000.0,8.0,1.0,87,5308,38
1000.0,8.0,1.0,88,5184,34
1000.0,8.0,1.0,89,3674,34
1000.0,8.0,1.0,90,4096,33
1000.0,8.0,1.0,91,2994,50
1000.0,8.0,1.0,92,5450,39
1000.0,8.0,1.0,93,4015,30
1000.0,8.0,1.0,94,2893,45
1000.0,8.0,1.0,95,4183,37
1000.0,8.0,1.0,96,3504,41
1000.0,8.0,1.0,97,3481,30
1000.0,8.0,1.0,98,2874,37
1000.0,8.0,1.0,99,2906,56
